10-10-18 14:36:35,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:36:40,27.25,27.25,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:36:45,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:36:50,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.0
10-10-18 14:36:55,27.25,27.25,28.0,28.0,27.75,27.75,27.75,28.0
10-10-18 14:37:00,27.5,27.25,28.0,28.0,27.75,27.75,27.75,28.25
10-10-18 14:37:05,27.5,27.25,28.0,28.0,27.75,27.75,27.75,28.25
10-10-18 14:37:10,27.5,27.25,28.0,28.5,27.75,27.75,27.75,28.0
10-10-18 14:37:15,27.5,27.5,28.0,28.0,27.75,27.75,27.75,28.25
10-10-18 14:37:20,27.25,27.25,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:37:25,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:37:30,27.25,27.25,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:37:35,27.25,27.25,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:37:40,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:37:45,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:37:50,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:37:55,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:38:01,27.5,27.25,28.0,28.0,27.75,27.75,27.75,28.25
10-10-18 14:38:06,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.25
10-10-18 14:38:11,27.5,27.25,28.0,28.0,27.75,27.75,27.75,28.25
10-10-18 14:38:16,27.5,27.0,27.75,28.0,27.75,27.75,28.0,28.25
10-10-18 14:38:21,27.5,27.25,28.0,28.0,27.75,27.75,27.75,28.25
10-10-18 14:38:26,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:38:31,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:38:36,27.5,27.0,28.0,28.25,27.75,27.75,27.75,28.25
10-10-18 14:38:41,27.5,27.0,27.75,28.0,27.75,27.75,28.25,28.25
10-10-18 14:38:46,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:38:51,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:38:56,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:39:01,27.5,27.0,27.75,28.0,27.75,27.75,28.0,28.25
10-10-18 14:39:06,27.5,27.0,28.0,28.0,27.75,27.75,27.75,28.25
10-10-18 14:39:11,27.5,27.0,28.0,28.0,27.75,27.75,27.75,28.25
10-10-18 14:39:16,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:39:21,27.5,27.25,27.75,28.0,28.0,27.75,28.0,28.25
10-10-18 14:39:26,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.0
10-10-18 14:39:31,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:39:36,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:39:41,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:39:46,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:39:51,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:39:57,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:40:02,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:40:07,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:40:12,27.25,27.25,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:40:17,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:40:22,27.5,27.0,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:40:27,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:40:32,27.5,26.5,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:40:37,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:40:42,27.25,27.0,27.75,28.0,27.25,27.75,27.75,28.5
10-10-18 14:40:47,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:40:52,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:40:57,27.25,27.0,27.75,28.0,27.75,28.0,27.75,28.25
10-10-18 14:41:02,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:41:07,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:41:12,27.25,27.0,27.75,27.75,28.0,27.75,27.75,28.25
10-10-18 14:41:17,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:41:22,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:41:27,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:41:32,27.25,27.0,27.75,28.0,27.75,27.75,28.0,28.25
10-10-18 14:41:38,27.25,27.0,27.75,28.0,28.0,27.75,27.75,28.25
10-10-18 14:41:43,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:41:48,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:41:53,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:41:58,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:42:03,27.25,27.0,27.75,28.0,28.0,27.75,27.75,28.25
10-10-18 14:42:08,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:42:13,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:42:18,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:42:23,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
10-10-18 14:42:28,27.25,27.0,27.75,28.0,27.75,27.75,27.75,28.25
